x-dis,y-dis,z-dis,HOMO-1,HOMO,LUMO,LUMO+1,EXC1,EXC2,EXC3,EXC4,EXC5,EXC6,EXC7,EXC8,EXC9,EXC10,PROB1,PROB2,PROB3,PROB4,PROB5,PROB6,PROB7,PROB8,PROB9,PROB10
6.6,0.6,3.5,-4.6036694902,-4.422394527869999,-2.4572323317299998,-2.1588384349950003,1.6125,1.7358,1.9497,2.1032,2.7271,2.9305,3.0496,3.1445,3.1481,3.1501,0.029532821600000002,7.23e-08,7.547e-07,0.0459521679,4.635e-07,0.0014761303,0.0038870884999999997,1.5991999999999999e-06,0.0016666466000000001,7.398e-07
6.6,0.8,3.5,-4.58952536834,-4.436990347350001,-2.4582391276299997,-2.160213391666,1.6284,1.7269999999999999,1.9583,2.0915,2.7511,2.928,3.0632,3.1475,3.1556,3.1647,0.0358272897,1.0259999999999999e-07,7.344e-07,0.04693938,4.2579999999999996e-07,0.0021564648999999997,0.0054447322,1.5281e-06,7.888e-07,0.0015860946
6.6,1.0,3.5,-4.57320166941,-4.454598391319999,-2.4592029306240004,-2.162669973662,1.6468,1.7165,1.969,2.0767,2.7779,2.9208,3.0793,3.148,3.1643,3.1845,0.0418830967,1.431e-07,7.062999999999999e-07,0.0475536178,3.8100000000000004e-07,0.0031682739,0.0070908916,1.3453999999999999e-06,8.825e-07,0.0013888249
6.6,1.2,3.5,-4.55577049499,-4.47408397359,-2.459831225687,-2.1663804247139997,1.6666,1.7053,1.9809999999999999,2.0596,2.8054,2.9095,3.0957,3.1456,3.1747,3.2049,0.046702743600000006,1.9050000000000002e-07,6.731000000000001e-07,0.0477428039,3.3219999999999997e-07,0.0041925249,0.0087428299,1.1724e-06,8.448e-07,0.0012794863000000001
6.6,1.4,3.5,-4.538709386090001,-4.4946389363699994,-2.460133808671,-2.1718407958830004,1.6866,1.6945,1.9932,2.0409,2.8321,2.8954,3.1099,3.1401,3.1849,3.2227,0.049506642999999996,2.429e-07,6.374e-07,0.0477403942,2.839e-07,0.0049431624,0.0102376872,9.665e-07,6.833e-07,0.0013372867999999999
6.6,1.6,3.5,-4.52318568174,-4.5151421988200005,-2.4598829260170003,-2.179206732373,1.6855,1.7059,2.0044,2.0218,2.8567,2.8804,3.1204,3.1317,3.1933,3.2255,2.911e-07,0.0498482455,6.022999999999999e-07,0.0480258917,2.387e-07,0.0052899213,0.0113101646,7.292e-07,4.619e-07,0.0118973062
6.6,1.8,3.5,-4.5346522707200005,-4.51017624607,-2.458866334265,-2.188544084078,1.6794,1.7239,2.0034,2.0136,2.8664,2.8786,3.1211,3.1264,3.1987,3.2163,3.372e-07,0.047639143499999995,0.0491591753,5.709e-07,0.0052552528000000005,1.98e-07,5.025e-07,0.0116856087,3.059e-07,0.0102294903
6.6,2.0,3.5,-4.55239908926,-4.5003586255100005,-2.456874238918,-2.19972659335,1.6771,1.7404,1.9867,2.0201,2.8552,2.8975,3.11,3.1286,3.2012,3.2071,3.771e-07,0.0431354459,0.05154161610000001,5.445e-07,0.0049522275,1.613e-07,3.256e-07,0.0114166052,3.393e-07,0.0091215151
6.6,2.2,3.5,-4.56784388258,-4.49406206953,-2.453841606403,-2.212478887905,1.679,1.7552,1.9725,2.0236,2.8481,2.9131,3.0998,3.1286,3.2,3.2014,4.088e-07,0.036929188700000004,0.0552958493,5.241e-07,0.0045012433,1.293e-07,2.166e-07,0.010900286799999999,8.723e-07,0.008771026999999999
6.6,2.4,3.5,-4.580703659399998,-4.49134644167,-2.4497624503660003,-2.2264279090460004,1.6851,1.7686,1.9609999999999999,2.024,2.8458,2.9255,3.0922,3.1284,3.1962,3.199,4.3079999999999997e-07,0.0298014419,0.060168493600000005,5.104e-07,0.0039875535,1.0289999999999999e-07,1.678e-07,0.0104758018,1.5816e-06,0.0084436598
6.6,2.6,3.5,-4.59090222976,-4.4919722877699995,-2.4447643889900004,-2.241190802224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6,2.8,3.5,-4.59856748395,-4.495539610540001,-2.43906374734,-2.256384984997,1.7083,1.7916,1.9463,2.0167,2.8559,2.9407,3.0877,3.1301,3.193,3.2015,4.43e-07,0.0160255475,0.0710650258,5.035e-07,0.0029303554999999997,7.2e-08,1.728e-07,0.0098978176,2.2532e-06,0.0073625702
6.6,3.0,3.5,-4.6039688079,-4.50150963812,-2.432912768605,-2.271631412314,1.724,1.8018,1.9423,2.0099,2.8668,2.9449,3.0907,3.1317,3.1951,3.2056,4.336e-07,0.0105923692,0.0759677839,5.107e-07,0.0024106598999999998,6.64e-08,1.907e-07,0.009438288100000001,2.401e-06,0.0069550017
6.8,0.0,3.5,-4.59083420301,-4.439450194630001,-2.465094863495,-2.166191582456,1.6155,1.7118,1.9641,2.0789,2.6763,2.9268,3.0351,3.1064,3.1272,3.1737,0.0185472508,8.93e-08,7.906e-07,0.04355793,5.431e-07,0.0013259680999999999,0.0025859938000000002,1.0243e-06,0.0016523109,2.1613e-06
6.8,0.2,3.5,-4.589231492780001,-4.441112768400001,-2.465189012517,-2.1663643704010003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8,0.4,3.5,-4.58469819016,-4.446149468970001,-2.4652110531839995,-2.166771442473,1.6244,1.709,1.9682,2.0756,2.6938,2.931,3.0415,3.1112,3.1355,3.1719,0.0239439002,9.869999999999999e-08,7.847e-07,0.0449302217,5.209000000000001e-07,0.0011916392,0.0029971959,9.913e-07,0.0019339373,2.0890000000000002e-06
6.8,0.6,3.5,-4.577370348650001,-4.454288189340001,-2.4654760854020004,-2.167615790494,1.6347,1.7054,1.9732,2.0711,2.7141,2.9330000000000003,3.0499,3.1168,3.1464,3.1695,0.0298892972,1.127e-07,7.754999999999999e-07,0.046302772400000004,4.947e-07,0.0012229444,0.0035401465000000003,9.507e-07,0.0020725911,2.0021000000000003e-06
6.8,0.8,3.5,-4.56783844044,-4.46525410144,-2.465727784377,-2.169070474516,1.6481,1.7007,1.9798,2.0646,2.7399,2.9312,3.0622,3.1245,3.1618,3.1660000000000004,0.036882695099999994,1.343e-07,7.601999999999999e-07,0.0476668247,4.5700000000000003e-07,0.0015409444,0.0042574153,8.915000000000001e-07,0.0020545244,1.8728e-06
6.8,1.0,3.5,-4.55669021665,-4.478331563859999,-2.465785743168,-2.171225561956,1.6635,1.6953,1.9877,2.056,2.7691,2.9242,3.0777,3.1334,3.1616,3.1806,0.0438868391,1.641e-07,7.384e-07,0.048671602300000005,4.096e-07,0.0021156263,0.0051202526,8.162999999999999e-07,1.6995e-06,0.0019337782
6.8,1.2,3.5,-4.544956962810001,-4.493019899720001,-2.465771865711,-2.174550709496,1.6799,1.6898,1.9961,2.0454,2.7993,2.9123,3.0944,3.1409,3.1583,3.2007,0.0499237811,2.022e-07,7.107999999999999e-07,0.0491191999,3.5590000000000006e-07,0.0027495805,0.0061499153,8.009e-07,1.3999000000000001e-06,0.0019156467999999999
6.8,1.4,3.5,-4.53356928486,-4.508442924480001,-2.4654973097479997,-2.179247548423,1.685,1.6964,2.0043,2.0334,2.8287,2.8971,3.11,3.14,3.1626,3.2198,2.431e-07,0.0542183316,6.786e-07,0.0490799792,3.007e-07,0.0032402508000000003,0.007316344000000001,9.206e-07,9.055e-07,0.0023247654
6.8,1.6,3.5,-4.5238060856999995,-4.523479557300001,-2.464808334824,-2.185524240592,1.6818,1.7123,2.0114,2.0207,2.8558,2.8808,3.1228,3.1322,3.1722,3.2354,2.8510000000000003e-07,0.0562847553,6.456999999999999e-07,0.0488619512,2.4829999999999997e-07,0.0035027491,0.0084415812,7.722e-07,6.486e-07,0.0014245447
6.8,1.8,3.5,-4.53840734732,-4.5154524008,-2.463552288912,-2.193493438301,1.681,1.7272,2.008,2.0168,2.8654,2.8798,3.1224,3.1319,3.1821,3.2276,3.2579999999999997e-07,0.0559828391,0.0489148779,6.14e-07,0.0035555086,2.0199999999999998e-07,5.420000000000001e-07,0.0092872624,4.965999999999999e-07,1.3694e-06
6.8,2.0,3.5,-4.551680726780001,-4.50997488689,-2.461587404265,-2.203117862891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8,2.2,3.5,-4.56323166893,-4.507223885120001,-2.458830416141,-2.214233978055,1.6885,1.7536,1.9853,2.0207,2.8441,2.9167,3.1035,3.1409,3.1981,3.2129,3.91e-07,0.0493244738,0.0512848844,5.636e-07,0.0032905835,1.3119999999999998e-07,2.0899999999999998e-07,0.0098777569,4.7159999999999996e-07,2.3649e-06
6.8,2.4,3.5,-4.5728941885,-4.50717218479,-2.455238059527,-2.226579472645,1.6969,1.7653,1.976,2.0191,2.8404,2.9293,3.0969,3.1427,3.2014,3.2124,4.1159999999999995e-07,0.0439956668,0.0538354549,5.483e-07,0.0030869662,1.0720000000000001e-07,1.454e-07,0.009912647,1.3474e-06,1.7968e-06
6.8,2.6,3.5,-4.580684611910001,-4.50957216853,-2.450835368267,-2.2398721717020003,1.7082,1.7764,1.9683,2.0153,2.8419,2.9382,3.0937,3.1438,3.2016,3.2159,4.224e-07,0.0381106054,0.0571462805,5.4e-07,0.0028590864,9.09e-08,1.293e-07,0.0099305655,2.1805e-06,0.0103132152
6.8,2.8,3.5,-4.5867253873100005,-4.51405649189,-2.4457450626179997,-2.253800784818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
