x-dis,y-dis,z-dis,HOMO-5,HOMO-4,HOMO-3,HOMO-2,HOMO-1,HOMO,LUMO,LUMO+1,LUMO+2,LUMO+3,LUMO+4,LUMO+5,EXC1,EXC2,EXC3,EXC4,EXC5,EXC6,EXC7,EXC8,EXC9,EXC10,PROB1,PROB2,PROB3,PROB4,PROB5,PROB6,PROB7,PROB8,PROB9,PROB10
0.0,0.0,6.1,-6.29240634825,-6.288985963260001,-5.795813794319999,-5.79206143879,-4.510497332330001,-4.50701436273,-2.300058974818,-2.296056008741,-0.853657073577,-0.849805943206,-0.347344313393,-0.343731820861,1.8259,1.8259999999999998,1.9314,1.9556,2.9636,2.9646,3.1143,3.1143,3.2602,3.2736,7.000000000000001e-10,4.806e-07,5.403e-07,0.0714619768,0.0,3.53e-08,0.0,0.0,0.0,6.8624e-06
0.0,0.0,6.2,-6.294398171489999,-6.291818597130001,-5.797596095169999,-5.79477978772,-4.51233405458,-4.50971910631,-2.3018401872400003,-2.298842384421,-0.8554031841959999,-0.852526196885,-0.349230831224,-0.3465421419570001,1.8304,1.8305,1.9319,1.9552,2.9637,2.9645,3.1189,3.1189,3.2607,3.2733,5e-10,2.865e-07,5.562e-07,0.0718055855,0.0,3.5699999999999995e-08,0.0,0.0,0.0,6.8732000000000005e-06
0.0,0.0,6.3,-6.29640904222,-6.29447164038,-5.7994164910000015,-5.797310382820001,-4.514203429669999,-4.5122469803400005,-2.303671195243,-2.301433659382,-0.8571920156140002,-0.8550573361989999,-0.351147280825,-0.349166069758,1.8349,1.8349,1.9324,1.9547,2.9637,2.9645,3.1234,3.1234,3.2611,3.2729,3e-10,1.679e-07,5.723e-07,0.07213784150000001,0.0,3.61e-08,0.0,0.0,0.0,6.8832000000000004e-06
0.0,0.0,6.4,-6.29842807616,-6.29696686157,-5.801255934319999,-5.799685876930001,-4.51608641011,-4.51462519552,-2.3055277813040003,-2.303863030678,-0.8590020713779999,-0.8574309255599999,-0.35307815209700005,-0.351629454429,1.8392,1.8392,1.9328,1.9543,2.9637,2.9644,3.1278,3.1278,3.2615,3.2727,2e-10,9.61e-08,5.885000000000001e-07,0.07245901980000001,0.0,3.6499999999999996e-08,0.0,0.0,0.0,6.8926e-06
0.0,0.0,6.5,-6.30042806261,-6.2993314713999995,-5.8030926565700005,-5.801928038610001,-4.51796666948,-4.51687552041,-2.307391714254,-2.306151994762,-0.860820018245,-0.8596641077089999,-0.3550180029,-0.35394318025000004,1.8434,1.8434,1.9333,1.9539,2.9637,2.9644,3.1321,3.1321,3.2619,3.2724,1e-10,5.55e-08,6.05e-07,0.07276913110000001,0.0,3.69e-08,0.0,0.0,0.0,6.9015e-06
0.0,0.0,6.6,-6.30239539622,-6.301579075219999,-5.8049130524,-5.804055915349999,-4.51983060243,-4.5190142814300005,-2.30924693978,-2.308319327017,-0.8626300740089999,-0.861774841708,-0.356947513637,-0.356127655246,1.8475,1.8476,1.9337,1.9535,2.9637,2.9643,3.1363,3.1363,3.2623,3.2721,1e-10,3.42e-08,6.217e-07,0.0730682486,0.0,3.73e-08,0.0,0.0,0.0,6.91e-06
0.0,0.0,6.7,-6.304321913780002,-6.30373144159,-5.806703516460001,-5.8060831125,-4.5216564404,-4.521063247140001,-2.311068968252,-2.310392238143,-0.8644101980029999,-0.863788977722,-0.358831854612,-0.35822179071800003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.8,-6.30621033636,-6.30578857051,-5.80846676982,-5.808020514340002,-4.5234496255300005,-4.52302513861,-2.312860248633,-2.312374537638,-0.8661606623339999,-0.865711685784,-0.360672114253,-0.36023347776899994,1.8556,1.8556,1.9345,1.9528,2.9637,2.9643,3.1444,3.1444,3.2629,3.2717,0.0,1.14e-08,6.555e-07,0.0736354953,0.0,3.8100000000000004e-08,0.0,0.0,0.0,6.925800000000001e-06
0.0,0.0,6.9,-6.3080579428900005,-6.3077559041199995,-5.810191928200001,-5.8098708419400005,-4.525210157819999,-4.5249053979800005,-2.314620508816,-2.314271667642,-0.867879018039,-0.8675500406759998,-0.3624699252020001,-0.362161627971,1.8594,1.8594,1.9349,1.9525,2.9637,2.9642,3.1483,3.1483,3.2632,3.2715,0.0,6.6e-09,6.729e-07,0.0739043108,0.0,3.84e-08,0.0,0.0,0.0,6.9331e-06
0.0,0.0,7.0,-6.30985657016,-6.3096470477699995,-5.81188443374,-5.81165314279,-4.5269353162,-4.52671490953,-2.316347571945,-2.3160969613980003,-0.8695622719410001,-0.869318736176,-0.36423290645499995,-0.36401658139,1.8632,1.8632,1.9352,1.9522,2.9637,2.9642,3.1521,3.1521,3.2634,3.2713,0.0,3.5e-09,6.906999999999999e-07,0.07416310799999999,0.0,3.88e-08,0.0,0.0,0.0,6.9401e-06
0.0,0.0,7.1,-6.311619823519999,-6.31147016467,-5.81352796002,-5.81336197475,-4.52861421639,-4.5284536732600005,-2.3180302816330003,-2.317847697836,-0.8712033492579999,-0.8710147791070001,-0.365944459485,-0.365792895886,1.867,1.867,1.9356,1.9519,2.9637,2.9641,3.1558,3.1558,3.2637,3.2711,0.0,1.8e-09,7.086e-07,0.0744138911,0.0,3.91e-08,0.0,0.0,0.0,6.9467e-06
0.0,0.0,7.2,-6.313328655479999,-6.31322253375,-5.8151306702499985,-5.815016385310002,-4.530252300530001,-4.53013529452,-2.319668909987,-2.319543740767,-0.8727965357430001,-0.872659121708,-0.367614380144,-0.367509346842,1.8706,1.8706,1.9359,1.9516,2.9636,2.9641,3.1595,3.1595,3.2639,3.2710000000000004,0.0,5e-10,7.269e-07,0.0746554659,0.0,3.94e-08,0.0,0.0,0.0,6.9534e-06
0.0,0.0,7.3,-6.314988508180001,-6.314915039290001,-5.81668984336,-5.8166136534,-4.5318468475500016,-4.53176521545,-2.321266178077,-2.321181280693,-0.8743480898570001,-0.8742455055179998,-0.36924021946900004,-0.36916702268600005,1.8742,1.8742,1.9362,1.9514,2.9636,2.9641,3.1630000000000003,3.1630000000000003,3.2641,3.2708,0.0,1e-10,7.454000000000001e-07,0.0748886517,0.0,3.9700000000000005e-08,0.0,0.0,0.0,6.959400000000001e-06
0.0,0.0,7.4,-6.31660210269,-6.31655312343,-5.818208200419999,-5.818159221159999,-4.533397857450002,-4.53333799391,-2.322819364833,-2.322767120289,-0.8758580116,-0.875780188998,-0.370820889032,-0.370767011846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.5,-6.3181667179400005,-6.3181340651,-5.81968302036,-5.8196503675199995,-4.534905330230001,-4.53486723525,-2.324333640288,-2.324296905843,-0.8773219472600001,-0.8772669816459998,-0.3723569330470001,-0.372313668034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.6,-6.31968235393,-6.319668748580001,-5.821117024249999,-5.82109797676,-4.5363692658899994,-4.53634749733,-2.3258043786230003,-2.325782337956,-0.8787437063349999,-0.8787086045320001,-0.37385052837,-0.373810256534,1.8845,1.8845,1.9369999999999998,1.9506,2.9636,2.964,3.1733,3.1733,3.2647,3.2704,0.0,0.0,8.025e-07,0.0755408873,0.0,4.059999999999999e-08,0.0,0.0,0.0,6.9758e-06
0.0,0.0,7.7,-6.321154452800001,-6.321154452800001,-5.822504769949999,-5.82249932781,-4.53778966443,-4.53778422229,-2.327232940373,-2.327220695558,-0.8801241051459999,-0.880103969228,-0.375296504968,-0.3752616752720001,1.8878,1.8878,1.9373,1.9504,2.9636,2.9639,3.1766,3.1766,3.2649,3.2703,0.0,2e-10,8.22e-07,0.0757435037,0.0,4.0899999999999996e-08,0.0,0.0,0.0,6.980700000000001e-06
0.0,0.0,7.8,-6.32259389883,-6.322577572409999,-5.823859862810002,-5.823854420669999,-4.5391801312,-4.539169246919999,-2.3286187813240002,-2.32861823711,-0.881462599479,-0.8814596063019999,-0.37669948866,-0.37666955689000003,1.8911,1.8911,1.9375,1.9502,2.9636,2.9639,3.1798,3.1798,3.2651,3.2702,8e-10,0.0,8.418e-07,0.0759392221,0.0,4.1100000000000004e-08,0.0,0.0,0.0,6.985399999999999e-06
0.0,0.0,7.9,-6.323984365599999,-6.3239680391799995,-5.8251795817600005,-5.82516597641,-4.5405325029900006,-4.54051073443,-2.329980404752,-2.3299610851550003,-0.882779053145,-0.882759733548,-0.37805077202200005,-0.378045329882,1.8943,1.8943,1.9377,1.95,2.9635,2.9639,3.1829,3.1829,3.2652,3.2701,0.0,0.0,8.619e-07,0.0761282953,0.0,4.1399999999999994e-08,0.0,0.0,0.0,6.9899e-06
0.0,0.0,8.0,-6.325328574180001,-6.3253176899,-5.826453042520001,-5.82644487931,-4.541838616590001,-4.54182229017,-2.331291688385,-2.331273185109,-0.8840484322999999,-0.8840263916329999,-0.379383007894,-0.379359334585,1.8974,1.8974,1.9380000000000002,1.9498,2.9635,2.9638,3.1860000000000004,3.1860000000000004,3.2654,3.27,0.0,0.0,8.822e-07,0.0763109409,0.0,4.16e-08,0.0,0.0,0.0,6.9942e-06
